id,name,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,availability_365
24508874,"HOTEL ROOM LIKE!!!   WITH AFFORDABLE RATE!!!   ""P""",59156312,Queens,Woodhaven,40.68654,-73.86672,Private room,89,3,355
24430382,"HOTEL ROOM LIKE!!   WITH AFFORDABLE RATE!!  ""O""",59156312,Queens,Woodhaven,40.68614,-73.86681999999999,Private room,69,3,348
19811114,Beautiful newly renovated home-Long stays welcome!,16705993,Queens,Woodhaven,40.68958,-73.85294,Private room,70,2,65
15647980,"CLEAN,  PRIVATE ROOM CLOSE TO THE CITY AND JFK.",100970583,Queens,Woodhaven,40.687740000000005,-73.8593,Private room,50,4,215
27846079,Art Gallery apartment in a Queensâ Victorian house,207622517,Queens,Woodhaven,40.69508,-73.86032,Entire home/apt,170,3,308
28071998,Cozy room in a three-bedroom House,47516406,Queens,Woodhaven,40.691390000000006,-73.86086,Private room,10,7,180
15192362,"Cozy private room, close to transportation",96335626,Queens,Woodhaven,40.6922,-73.86399999999999,Private room,43,3,283
15813342,PRIVATE ROOM CLOSE TO THE CITY AND JFK  AIRPORT.,100970583,Queens,Woodhaven,40.688190000000006,-73.86079000000001,Private room,45,4,266
35898731,#4 Hotel-Like LOFT Private Room KING bed near JFK,263504959,Queens,Woodhaven,40.69311,-73.86525999999999,Private room,50,1,283
31763495,Entire studio fully renovated,52577963,Queens,Woodhaven,40.690540000000006,-73.84812,Entire home/apt,99,5,319
24479063,"HOTEL ROOM LIKE!!!  WITH AFFORDABLE RATE!!!    ""A""",59156312,Queens,Woodhaven,40.68783,-73.86679000000001,Private room,69,3,359
6065778,Sunny Apt near Park and Subways in Windsor Terr,12811150,Brooklyn,Windsor Terrace,40.658879999999996,-73.98013,Entire home/apt,128,5,52
404923,Private Garden Entry,2017752,Brooklyn,Windsor Terrace,40.647909999999996,-73.97904,Entire home/apt,88,3,217
4161127,An Open and Peaceful Space Great for Families,6580488,Brooklyn,Windsor Terrace,40.65337,-73.97483000000001,Entire home/apt,170,4,275
26431364,Country charm in the midst of hipster Brooklyn,19259107,Brooklyn,Windsor Terrace,40.64792,-73.97646999999999,Entire home/apt,110,5,87
15755439,2 bedroom  apartment in front of prospect park,3033622,Brooklyn,Windsor Terrace,40.65237,-73.97365,Entire home/apt,90,7,210
19306475,Charming Brooklyn House on a Quiet Block,11688742,Brooklyn,Windsor Terrace,40.65193,-73.97743,Entire home/apt,300,3,194
28913824,Luxury STUDIO w/FREE GYM by Prospect Park!,1158429,Brooklyn,Windsor Terrace,40.64968,-73.97325,Entire home/apt,100,29,59
22101965,"2 bedrooms and queen sofa bed, Close to Manhattan",161458034,Brooklyn,Windsor Terrace,40.65136,-73.97689,Entire home/apt,160,3,71
35181903,Stunning Park Slope Duplex (15 Mins to Manhattan!),264934283,Brooklyn,Windsor Terrace,40.65957,-73.98376,Entire home/apt,450,3,302
4052514,Wow!  Two Bedroom Apartment in Safe Neighborhood!,2037149,Brooklyn,Windsor Terrace,40.6501,-73.97985,Entire home/apt,149,4,254
33908098,Cozy Room near Prospect Park!,42483494,Brooklyn,Windsor Terrace,40.648070000000004,-73.9789,Private room,40,7,102
30799299,Beautiful Row House Steps From Prospect Park,16305093,Brooklyn,Windsor Terrace,40.65716,-73.9755,Entire home/apt,450,4,87
449660,Art & Music Salon,2233165,Brooklyn,Windsor Terrace,40.648140000000005,-73.97304,Private room,80,2,353
17557873,Renovated Comfortable Room for 2 or solo traveler,10475653,Brooklyn,Windsor Terrace,40.64958,-73.97482,Private room,45,1,243
9550884,Cute basement apartment,1459446,Brooklyn,Windsor Terrace,40.64801,-73.97561999999999,Private room,90,3,290
550653,Sun Fill Room in a Spacious Apt,2706505,Brooklyn,Windsor Terrace,40.6599,-73.98279000000001,Private room,65,20,311
18988814,Brooklyn house - steps to Prospect Park,88322109,Brooklyn,Windsor Terrace,40.65417,-73.97405,Entire home/apt,350,6,47
4807244,"Clean, New Private Garden Level Apartment in BKLYN",24761711,Brooklyn,Windsor Terrace,40.64865,-73.97946999999999,Entire home/apt,195,2,230
13058423,Charming 1 br - most perfect block!,26535250,Brooklyn,Windsor Terrace,40.658409999999996,-73.97753,Entire home/apt,50,1,236
12307809,Discover Windsor Terrace! -- a treasure.  2 BR apt,26535250,Brooklyn,Windsor Terrace,40.65722,-73.9793,Entire home/apt,61,1,246
15774266,Private modern suite in tree lined Windsor Terrace,102016115,Brooklyn,Windsor Terrace,40.651309999999995,-73.97865999999999,Private room,125,2,310
2927005,Charming 2 Bedroom by Prospect Park,17930,Brooklyn,Windsor Terrace,40.655409999999996,-73.9761,Entire home/apt,200,5,78
146754,Three-bedroom house in a quiet neighborhood,709434,Brooklyn,Windsor Terrace,40.65749,-73.97675,Entire home/apt,250,4,188
15844782,"Cozy Apt steps to Park, Subway, Restaurants, Bars",4702833,Brooklyn,Windsor Terrace,40.65815,-73.98172,Entire home/apt,100,2,77
26271462,3+ Bedroom House - Perfect For A Family Visit!,197487133,Brooklyn,Windsor Terrace,40.650529999999996,-73.97438000000001,Entire home/apt,225,7,168
28730167,Quite place by the park,25326,Brooklyn,Windsor Terrace,40.65777,-73.97487,Entire home/apt,105,1,269
3586141,"Brooklyn private room, by F,Gtrain",14898658,Brooklyn,Windsor Terrace,40.65015,-73.97945,Private room,38,30,309
34945250,Home w/ Huge Backyard Near Prospect Park,12128527,Brooklyn,Windsor Terrace,40.65118,-73.9788,Entire home/apt,140,10,49
18386494,Sunny 2+ bd. Great for groups. Very kid friendly.,17930,Brooklyn,Windsor Terrace,40.65319,-73.97621,Entire home/apt,200,2,244
28496792,Huge Private Suite-Style Bedroom by Prospect Park,3158797,Brooklyn,Windsor Terrace,40.65209,-73.97376,Private room,50,14,174
24514490,"Newly renovated 1 bedroom, steps to Prospect Park",258674,Brooklyn,Windsor Terrace,40.65871,-73.9789,Entire home/apt,125,3,65
23462813,Gorgeous Luxury 3 Bedroom steps from Prospect Park,175082875,Brooklyn,Windsor Terrace,40.65814,-73.97718,Entire home/apt,250,2,213
9635981,Sweet apt by Prospect Park - 20 minutes from NYC,298841,Brooklyn,Windsor Terrace,40.65992,-73.98403,Private room,63,2,48
4103623,Prospect Park Neighborhood Retreat,61463,Brooklyn,Windsor Terrace,40.65157,-73.97383,Private room,58,4,58
13659914,Large & sunny 2-bedroom in Windsor Terrace,15588105,Brooklyn,Windsor Terrace,40.64999,-73.97306999999999,Entire home/apt,100,30,222
30999460,Sweet digs of Windsor,274296,Brooklyn,Windsor Terrace,40.65554,-73.97932,Entire home/apt,104,3,43
33560323,Private Studio Space in Windsor Terrace Brooklyn,26535250,Brooklyn,Windsor Terrace,40.65596,-73.97951,Entire home/apt,55,1,232
35005489,Exquisite Park Slope Paradise,229604812,Brooklyn,Windsor Terrace,40.65863,-73.98495,Entire home/apt,300,3,335
1277955,Gorgeous Windsor Terrace home,836911,Brooklyn,Windsor Terrace,40.65641,-73.97936999999999,Entire home/apt,150,1,129
12814578,Colorful Brooklyn Garden Casita,40332331,Brooklyn,Windsor Terrace,40.65827,-73.97962,Entire home/apt,125,2,262
27610753,Historic Brooklyn Brownstone Apartment,208346552,Brooklyn,Windsor Terrace,40.65818,-73.98031,Entire home/apt,165,3,37
31190191,"Hey, It's Brooklyn, JUST BE YOU.",233189145,Brooklyn,Windsor Terrace,40.65224,-73.9762,Private room,85,1,168
19891174,Bright Room in the great neighborhood ofPark Slope,55468128,Brooklyn,Windsor Terrace,40.6582,-73.98235,Private room,49,1,258
33830012,Spacious Private space in Park Slope,255420742,Brooklyn,Windsor Terrace,40.6602,-73.98052,Entire home/apt,155,1,71
21106349,Sunny guest apt w eat-in kitchen near prospect prk,4324444,Brooklyn,Windsor Terrace,40.65853,-73.98301,Entire home/apt,175,2,135
31045451,Windsor Terrace Warm Artist Pad Prospect Park,8822878,Brooklyn,Windsor Terrace,40.653290000000005,-73.97986999999999,Entire home/apt,250,2,84
14386892,"Private Comfy 2 Room Apt, 23min to Manhattan",88361314,Brooklyn,Windsor Terrace,40.658229999999996,-73.98059,Entire home/apt,99,4,216
3634361,3 Bedroom Duplex,740032,Brooklyn,Windsor Terrace,40.65413,-73.97684,Entire home/apt,140,5,192
21732716,Small Room in the great neighborhood ofPark Slope,55468128,Brooklyn,Windsor Terrace,40.6602,-73.98244,Private room,42,1,248
2773754,Lovely 1-bedroom on Prospect Park,3883648,Brooklyn,Windsor Terrace,40.66044,-73.97977,Entire home/apt,97,30,282
31169765,Little Belaire,232985707,Brooklyn,Windsor Terrace,40.6579,-73.98101,Entire home/apt,99,2,32
13371699,Beautiful Spacious Apartment near Prospect Park,2455767,Brooklyn,Windsor Terrace,40.65867,-73.97971,Entire home/apt,145,2,314
16731782,"Private, Windsor Terrace Studio",1384388,Brooklyn,Windsor Terrace,40.65552,-73.97493,Entire home/apt,98,1,127
58062,South Slope Green,277394,Brooklyn,Windsor Terrace,40.6585,-73.98397,Private room,135,2,272
635662,bedroom in front of prospect park  w/2 queens beds,3033622,Brooklyn,Windsor Terrace,40.65193,-73.97301,Private room,60,2,86
2022938,Sunny Duplex on Prospect Park,4419367,Brooklyn,Windsor Terrace,40.653909999999996,-73.97400999999999,Entire home/apt,200,4,279
30934838,Prospect Park Family Townhouse,231157284,Brooklyn,Windsor Terrace,40.65463,-73.97536,Entire home/apt,300,2,35
11620118,Amazing view from a private roof!,55468128,Brooklyn,Windsor Terrace,40.65959,-73.98222,Private room,62,1,260
16821898,Big bright cozy room to call home,111918887,Brooklyn,Windsor Terrace,40.655590000000004,-73.97797,Private room,50,30,126
6691625,Elegant private room in beautiful apartment,2135117,Brooklyn,Windsor Terrace,40.65766,-73.97927,Private room,52,2,55
27492304,Private Room in Quiet 2 Bedroom,207117606,Brooklyn,Windsor Terrace,40.65668,-73.97827,Private room,75,4,82
26811414,Charming House near Prospect Park,9296262,Brooklyn,Windsor Terrace,40.65251,-73.97598,Entire home/apt,145,3,69
4642913,Spacious Bright and Airy,16035346,Brooklyn,Windsor Terrace,40.65057,-73.97858000000001,Entire home/apt,120,7,196
4137789,"Sunny 2BR in Brooklyn townhouse, steps to subway",21466751,Brooklyn,Windsor Terrace,40.65282,-73.97394,Entire home/apt,180,3,121
7562611,Renovated 2 Rooms with balcony and ensuite bath,10475653,Brooklyn,Windsor Terrace,40.64813,-73.97237,Private room,45,1,228
21923996,Bright & Large Brownstone Beauty mins away frm NYC,39166877,Brooklyn,Windsor Terrace,40.65028,-73.97771,Entire home/apt,165,3,82
20082404,Charming room in mid-century comfort and quiet.,4391397,Brooklyn,Windsor Terrace,40.65814,-73.98495,Private room,65,1,130
8505,Sunny Bedroom Across Prospect Park,25326,Brooklyn,Windsor Terrace,40.65599,-73.97519,Private room,60,1,85
452541,Brooklyn Apartment Windsor Terrace,2248545,Brooklyn,Windsor Terrace,40.660340000000005,-73.9829,Entire home/apt,142,3,222
2115611,Large 1 bedroom apartment next to Prospect Park,1998676,Brooklyn,Windsor Terrace,40.650220000000004,-73.97247,Entire home/apt,130,29,217
794425,Brooklyn two bedroom,4185135,Brooklyn,Windsor Terrace,40.65954,-73.97805,Entire home/apt,199,265,90
8270710,Gorgeous sunny apt steps to park!,3959655,Brooklyn,Windsor Terrace,40.65106,-73.97704,Entire home/apt,99,20,65
13291508,Cozy comfortable private room in Brooklyn NY,67661003,Brooklyn,Windsor Terrace,40.65549,-73.98111,Private room,55,2,75
21966432,Cozy Modern Studio,160369263,Brooklyn,Windsor Terrace,40.65325,-73.97868000000001,Entire home/apt,100,2,337
22767004,Room with high ceilings in South Slope,8125932,Brooklyn,Windsor Terrace,40.65892,-73.98385999999999,Private room,45,2,74
27088022,"Bright, Brand NEW, and Spacious, Gorgeous Home",115827173,Staten Island,Willowbrook,40.598859999999995,-74.13217,Entire home/apt,249,4,351
2265827,Williamsburg Lodge (the best home in Brooklyn),11570627,Brooklyn,Williamsburg,40.70868,-73.95343000000001,Private room,89,3,147
1881801,Gorgeous 1.5 Br - 1 block to Subway-9 min to NYC!,8292927,Brooklyn,Williamsburg,40.71394,-73.94193,Entire home/apt,175,2,108
26939323,SUNNY ROOM 1 - SHORT RIDE TO MANHATTAN!,141362117,Brooklyn,Williamsburg,40.7076,-73.93426,Private room,67,2,348
34477538,Brooklyn's Finest - UL,50364039,Brooklyn,Williamsburg,40.71815,-73.96412,Entire home/apt,165,2,314
1880539,Room in spacious charming loft,9790609,Brooklyn,Williamsburg,40.71216,-73.96615,Private room,85,3,123
34673706,Wonderful Williamsburg,253843480,Brooklyn,Williamsburg,40.71801,-73.95244,Private room,43,1,249
26884369,Dazzling Room with 2 Beds+ Laundry in Williamsburg,141204556,Brooklyn,Williamsburg,40.71013,-73.9637,Private room,109,30,361
26884438,Awesome Private Room+ Laundry- Prime Williamsburg,141204841,Brooklyn,Williamsburg,40.70978,-73.96424,Private room,95,30,365
26947476,Sunlit Duplex LOFT 1.5BR WATERFRNT/ POOL/ GYM (5O),202757964,Brooklyn,Williamsburg,40.71771,-73.96431,Entire home/apt,185,30,304
26916818,Cozy bedroom with a private bathroom,126119576,Brooklyn,Williamsburg,40.71027,-73.9468,Private room,74,3,44
26925980,Cozy Williamsburg room,38593087,Brooklyn,Williamsburg,40.70685,-73.96663000000001,Private room,82,1,64
27814780,Williamsburg duplex apartment with backyard,67913256,Brooklyn,Williamsburg,40.71475,-73.94913000000001,Private room,75,1,55
1865336,Private bedroom in awesome loft apt,9725785,Brooklyn,Williamsburg,40.71338,-73.96833000000001,Private room,88,1,100
26939557,Bright and Cozy Room 2 -Short Ride to Manhattan :),141362117,Brooklyn,Williamsburg,40.70521,-73.93554,Private room,67,2,359
34678628,Stay Near the Williamsburg Bridge!,261597311,Brooklyn,Williamsburg,40.71145,-73.96749,Entire home/apt,500,3,347
34479102,Williamsburg studio- view of downtown Manhattan,69516382,Brooklyn,Williamsburg,40.71032,-73.9614,Entire home/apt,200,1,50
26884455,Beautiful Room with Laundry in Prime Williamsburg,141204841,Brooklyn,Williamsburg,40.70915,-73.96479000000001,Private room,95,30,365
27426650,Private room in east Williamsburg Brooklyn Loft,2948064,Brooklyn,Williamsburg,40.70859,-73.93571999999999,Private room,58,3,188
34476591,Cozy Bushwick apartment in a great location,81133553,Brooklyn,Williamsburg,40.70612,-73.9264,Private room,90,3,156
2400614,Your Very Own Williamsburg Apt!,2297544,Brooklyn,Williamsburg,40.719190000000005,-73.9418,Entire home/apt,179,5,336
27928809,The Ultimate W-Burg Experience-Historic Building!,183400278,Brooklyn,Williamsburg,40.711529999999996,-73.94556999999999,Entire home/apt,104,2,179
27933622,Room with Private Entrance in Williamsburg,192365952,Brooklyn,Williamsburg,40.71733,-73.95810999999999,Private room,95,1,65
27936839,Big & Sunny room w/toilet in Williamsburg,1472433,Brooklyn,Williamsburg,40.70698,-73.94295,Private room,110,1,173
1817905,Amazing views in Williamsburg Condo,9520082,Brooklyn,Williamsburg,40.71454,-73.94965,Entire home/apt,300,2,214
11850900,"STYLISH SPACIOUS WILLIAMSBURG  LOFT APT, SLEEPS 4.",63157598,Brooklyn,Williamsburg,40.70807,-73.94006999999999,Entire home/apt,175,4,157
26785111,"1 BR, Williamsburg.",44492422,Brooklyn,Williamsburg,40.709179999999996,-73.96135,Private room,73,5,249
26780660,NEW! HUGE DESIGN LOFT w/ Rooftop in Williamsburg,2127180,Brooklyn,Williamsburg,40.71308,-73.94458,Entire home/apt,125,9,59
26770045,Beautiful Williamsburg 1BR  - Huge and Sunny,1465316,Brooklyn,Williamsburg,40.71433,-73.95679,Entire home/apt,120,7,230
28011745,Huge 1 bedroom in Williamsburg for Travelers,5640444,Brooklyn,Williamsburg,40.71012,-73.9595,Entire home/apt,200,5,35
2404708,Williamsburg 1 bedroom appartement,12290324,Brooklyn,Williamsburg,40.71952,-73.96281,Entire home/apt,250,5,284
27848370,Williamsburg Duplex with outdoor deck,266921,Brooklyn,Williamsburg,40.71399,-73.9454,Entire home/apt,144,6,71
34420441,SUNNY PRIVATE ROOM & BACKYARD in â¥ï¸ WILLIAMSBURG,246680134,Brooklyn,Williamsburg,40.718790000000006,-73.95993,Private room,90,1,58
34748987,Beautiful 1 Bedroom in the heart of Williamsburg,8305133,Brooklyn,Williamsburg,40.71642,-73.96244,Entire home/apt,150,5,49
28031717,"Artist retreat in East Williamsburg, Brooklyn",2478763,Brooklyn,Williamsburg,40.71594,-73.94113,Entire home/apt,298,2,74
28046097,Cozy Room in East Williamsburg Apartment,37243605,Brooklyn,Williamsburg,40.71311,-73.94036,Private room,65,2,303
1802838,Industrial Modern 1 Bedroom - Prime Williamsburg,2019832,Brooklyn,Williamsburg,40.71875,-73.94935,Entire home/apt,245,2,65
34419562,AMAZING ONE MONTH SUBLET IN WILLIAMSBURG!,259826953,Brooklyn,Williamsburg,40.71741,-73.95691,Private room,99,3,180
11740163,Modern 1 Bdrm Apt off Bedford Ave,1709729,Brooklyn,Williamsburg,40.721379999999996,-73.95756999999999,Entire home/apt,200,30,310
26749932,Ju Ju Shala in Williamsburg,201142263,Brooklyn,Williamsburg,40.707609999999995,-73.95336999999999,Private room,130,2,86
1796722,Effortlessly Chic WILLIAMSBURG BK,2140820,Brooklyn,Williamsburg,40.71295,-73.93874,Entire home/apt,190,2,331
1818820,Urban Cottage in Williamsburg BK,9524360,Brooklyn,Williamsburg,40.71618,-73.94189,Entire home/apt,193,3,256
27925378,Peaceful Studio In South Williamsburg,31296185,Brooklyn,Williamsburg,40.71286,-73.9599,Entire home/apt,140,2,213
2331929,"Stylish apartment/ Serene Room in Williamsburg, BK",11910223,Brooklyn,Williamsburg,40.71216,-73.94612,Private room,70,90,264
26833963,Gorgeous 2bedroom in the heart of Williamsburg!,22919533,Brooklyn,Williamsburg,40.711929999999995,-73.95956,Entire home/apt,200,3,141
34706620,Trendy open concept Williamsburg loft apartment,261768544,Brooklyn,Williamsburg,40.71125,-73.96115999999999,Entire home/apt,300,2,57
26884320,Charming Room with 2 Beds+ Laundry in Williamsburg,141204556,Brooklyn,Williamsburg,40.7109,-73.96478,Private room,109,30,365
12037967,Nice Big Room With Backyard.,7913863,Brooklyn,Williamsburg,40.70766,-73.95215999999999,Private room,59,2,268
27869757,Bright and Cozy Room in Williamsburg,25549229,Brooklyn,Williamsburg,40.7073,-73.96607,Private room,60,4,131
34710645,Furnished Room available in New Building with AC,82187372,Brooklyn,Williamsburg,40.714690000000004,-73.95401,Private room,250,10,78
34470862,Beautiful brand new studio/1BR,75566080,Brooklyn,Williamsburg,40.71645,-73.95194000000001,Entire home/apt,175,4,71
34464380,Williamsburg 2 Bed Condo-Sleeps 7,260159741,Brooklyn,Williamsburg,40.71083,-73.96736,Entire home/apt,259,1,202
13201181,"2BR heart of Williamsburg, luxury hipster heaven",19873203,Brooklyn,Williamsburg,40.71351,-73.95848000000001,Entire home/apt,319,2,82
